url_path,views_total,views_unique
/yinlinchen/amplify-preview-actions,53,16
/yinlinchen/amplify-preview-actions/issues,14,4
/yinlinchen/amplify-preview-actions/blob/master/examples.md,13,5
/yinlinchen/amplify-preview-actions/blob/master/entrypoint.sh,12,5
/yinlinchen/amplify-preview-actions/blob/master/action.yml,6,5
/yinlinchen/amplify-preview-actions/blob/master/demo.gif,5,5
/yinlinchen/amplify-preview-actions/actions/runs/4356374877/jobs/7614296987,5,1
/yinlinchen/amplify-preview-actions/actions/workflows/github-repo-stats.yml,4,1
/yinlinchen/amplify-preview-actions/pull/4,3,3
/yinlinchen/amplify-preview-actions/tree/master/.github,3,3
