url_path,views_total,views_unique
/yinlinchen/amplify-preview-actions,24,10
/yinlinchen/amplify-preview-actions/blob/master/entrypoint.sh,24,4
/yinlinchen/amplify-preview-actions/blob/master/examples.md,11,4
/yinlinchen/amplify-preview-actions/blob/master/action.yml,10,1
/yinlinchen/amplify-preview-actions/tree/master/.github,9,3
/yinlinchen/amplify-preview-actions/tree/master/.github/workflows,4,1
/yinlinchen/amplify-preview-actions/blob/master/Dockerfile,3,1
/yinlinchen/amplify-preview-actions/blob/master/demo.gif,2,1
/yinlinchen/amplify-preview-actions/blob/master/.github/workflows/close_inactivate_issues.yml,2,1
/yinlinchen/amplify-preview-actions/blob/master/.github/workflows/github-repo-stats.yml,2,1
