url_path,views_total,views_unique
/yinlinchen/amplify-preview-actions/blob/master/demo.gif,6,2
/yinlinchen/amplify-preview-actions/issues,4,1
/yinlinchen/amplify-preview-actions,3,2
/yinlinchen/amplify-preview-actions/blob/master/action.yml,3,1
/yinlinchen/amplify-preview-actions/tree/master/.github/workflows,3,1
/yinlinchen/amplify-preview-actions/blob/master/examples.md,2,1
/yinlinchen/amplify-preview-actions/blob/master/.github/workflows/close_inactivate_issues.yml,2,1
/yinlinchen/amplify-preview-actions/blob/master/.github/workflows/github-repo-stats.yml,2,1
/yinlinchen/amplify-preview-actions/tree/master/.github,2,1
/yinlinchen/amplify-preview-actions/issues/5,1,1
