url_path,views_total,views_unique
/yinlinchen/amplify-preview-actions/tree/master/.github/workflows,9,2
/yinlinchen/amplify-preview-actions/tree/master/.github,6,2
/yinlinchen/amplify-preview-actions/blob/master/examples.md,5,2
/yinlinchen/amplify-preview-actions,4,3
/yinlinchen/amplify-preview-actions/blob/master/.github/workflows/close_inactivate_issues.yml,4,2
/yinlinchen/amplify-preview-actions/blob/master/.github/workflows/github-repo-stats.yml,4,2
/yinlinchen/amplify-preview-actions/blob/master/demo.gif,4,1
/yinlinchen/amplify-preview-actions/issues,4,1
/yinlinchen/amplify-preview-actions/blob/master/action.yml,3,1
/yinlinchen/amplify-preview-actions/issues/5,1,1
