url_path,views_total,views_unique
/yinlinchen/amplify-preview-actions,11,7
/yinlinchen/amplify-preview-actions/blob/master/action.yml,9,2
/yinlinchen/amplify-preview-actions/blob/master/entrypoint.sh,7,3
/yinlinchen/amplify-preview-actions/blob/master/examples.md,5,1
/yinlinchen/amplify-preview-actions/blob/master/Dockerfile,4,2
/yinlinchen/amplify-preview-actions/tree/master/.github,2,2
/yinlinchen/amplify-preview-actions/tree/master/.github/workflows,2,2
/yinlinchen/amplify-preview-actions/blob/master/demo.gif,2,1
/yinlinchen/amplify-preview-actions/tree/master,2,1
/yinlinchen/amplify-preview-actions/blob/master/.github/workflows/close_inactivate_issues.yml,1,1
