url_path,views_total,views_unique
/yinlinchen/amplify-preview-actions,12,5
/yinlinchen/amplify-preview-actions/blob/master/entrypoint.sh,10,2
/yinlinchen/amplify-preview-actions/tree/master/.github,5,2
/yinlinchen/amplify-preview-actions/blob/master/action.yml,4,2
/yinlinchen/amplify-preview-actions/issues,4,1
/yinlinchen/amplify-preview-actions/blob/master/.github/PULL_REQUEST_TEMPLATE.md,2,1
/yinlinchen/amplify-preview-actions/tree/github-repo-stats,2,1
/yinlinchen/amplify-preview-actions/tree/github-repo-stats/yinlinchen/amplify-preview-actions,2,1
/yinlinchen/amplify-preview-actions/tree/master,2,1
/yinlinchen/amplify-preview-actions/blob/master/examples.md,1,1
