url_path,views_total,views_unique
/yinlinchen/amplify-preview-actions,12,6
/yinlinchen/amplify-preview-actions/tree/master/.github,10,3
/yinlinchen/amplify-preview-actions/blob/master/action.yml,6,2
/yinlinchen/amplify-preview-actions/blob/master/demo.gif,4,2
/yinlinchen/amplify-preview-actions/blob/master/examples.md,4,1
/yinlinchen/amplify-preview-actions/blob/master/Dockerfile,3,1
/yinlinchen/amplify-preview-actions/releases,3,1
/yinlinchen/amplify-preview-actions/tree/github-repo-stats/yinlinchen/amplify-preview-actions,3,1
/yinlinchen/amplify-preview-actions/tree/master,2,2
/yinlinchen/amplify-preview-actions/releases/edit/v1.2,2,1
