url_path,views_total,views_unique
/yinlinchen/amplify-preview-actions,14,9
/yinlinchen/amplify-preview-actions/blob/master/entrypoint.sh,12,3
/yinlinchen/amplify-preview-actions/blob/master/action.yml,8,3
/yinlinchen/amplify-preview-actions/blob/master/Dockerfile,4,1
/yinlinchen/amplify-preview-actions/tree/master/.github,3,1
/yinlinchen/amplify-preview-actions/issues,2,2
/yinlinchen/amplify-preview-actions/pulls,2,2
/yinlinchen/amplify-preview-actions/blob/master/demo.gif,2,1
/yinlinchen/amplify-preview-actions/tree/master,2,1
/yinlinchen/amplify-preview-actions/tree/master/.github/workflows,2,1
