url_path,views_total,views_unique
/yinlinchen/amplify-preview-actions,12,8
/yinlinchen/amplify-preview-actions/blob/master/demo.gif,6,3
/yinlinchen/amplify-preview-actions/blob/master/action.yml,4,2
/yinlinchen/amplify-preview-actions/pulls,3,2
/yinlinchen/amplify-preview-actions/actions/runs/5790774550,3,1
/yinlinchen/amplify-preview-actions/blob/master/examples.md,3,1
/yinlinchen/amplify-preview-actions/blob/master/Dockerfile,2,1
/yinlinchen/amplify-preview-actions/blob/master/entrypoint.sh,2,1
/yinlinchen/amplify-preview-actions/issues,2,1
/yinlinchen/amplify-preview-actions/tree/master/.github,2,1
