url_path,views_total,views_unique
/yinlinchen/amplify-preview-actions,5,5
/yinlinchen/amplify-preview-actions/issues,3,3
/yinlinchen/amplify-preview-actions/blob/master/.github/workflows/close_inactivate_issues.yml,2,2
/yinlinchen/amplify-preview-actions/issues/19,2,2
/yinlinchen/amplify-preview-actions/blob/master/action.yml,1,1
/yinlinchen/amplify-preview-actions/blob/master/demo.gif,1,1
/yinlinchen/amplify-preview-actions/blob/master/entrypoint.sh,1,1
/yinlinchen/amplify-preview-actions/blob/master/.github/PULL_REQUEST_TEMPLATE.md,1,1
/yinlinchen/amplify-preview-actions/blob/master/.github/workflows/github-repo-stats.yml,1,1
/yinlinchen/amplify-preview-actions/issues/13,1,1
