url_path,views_total,views_unique
/yinlinchen/amplify-preview-actions,26,12
/yinlinchen/amplify-preview-actions/blob/master/entrypoint.sh,12,5
/yinlinchen/amplify-preview-actions/blob/master/action.yml,7,3
/yinlinchen/amplify-preview-actions/blob/master/examples.md,7,2
/yinlinchen/amplify-preview-actions/blob/master/Dockerfile,4,2
/yinlinchen/amplify-preview-actions/actions,2,2
/yinlinchen/amplify-preview-actions/actions/runs/4395350388,1,1
/yinlinchen/amplify-preview-actions/actions/runs/4395350388/workflow,1,1
/yinlinchen/amplify-preview-actions/blob/master/demo.gif,1,1
/yinlinchen/amplify-preview-actions/blob/master/.github/workflows/close_inactivate_issues.yml,1,1
