url_path,views_total,views_unique
/yinlinchen/amplify-preview-actions,26,10
/yinlinchen/amplify-preview-actions/blob/master/entrypoint.sh,24,3
/yinlinchen/amplify-preview-actions/blob/master/action.yml,10,1
/yinlinchen/amplify-preview-actions/blob/master/examples.md,7,3
/yinlinchen/amplify-preview-actions/tree/master/.github,6,2
/yinlinchen/amplify-preview-actions/tree/master/.github/workflows,4,1
/yinlinchen/amplify-preview-actions/blob/master/demo.gif,2,1
/yinlinchen/amplify-preview-actions/blob/master/.github/workflows/close_inactivate_issues.yml,2,1
/yinlinchen/amplify-preview-actions/blob/master/.github/workflows/github-repo-stats.yml,2,1
/yinlinchen/amplify-preview-actions/pull/14,2,1
