url_path,views_total,views_unique
/yinlinchen/amplify-preview-actions,8,4
/yinlinchen/amplify-preview-actions/tree/master/.github,6,1
/yinlinchen/amplify-preview-actions/blob/master/entrypoint.sh,5,2
/yinlinchen/amplify-preview-actions/blob/master/action.yml,5,1
/yinlinchen/amplify-preview-actions/blob/master/examples.md,4,2
/yinlinchen/amplify-preview-actions/blob/github-repo-stats/examples.md,4,1
/yinlinchen/amplify-preview-actions/blob/github-repo-stats/entrypoint.sh,3,1
/yinlinchen/amplify-preview-actions/blob/master/.github/workflows/github-repo-stats.yml,3,1
/yinlinchen/amplify-preview-actions/tree/github-repo-stats/yinlinchen/amplify-preview-actions,3,1
/yinlinchen/amplify-preview-actions/tree/master/.github/workflows,3,1
