url_path,views_total,views_unique
/yinlinchen/amplify-preview-actions,13,8
/yinlinchen/amplify-preview-actions/blob/master/entrypoint.sh,10,2
/yinlinchen/amplify-preview-actions/blob/master/action.yml,6,2
/yinlinchen/amplify-preview-actions/blob/master/Dockerfile,4,1
/yinlinchen/amplify-preview-actions/tree/master/.github,3,1
/yinlinchen/amplify-preview-actions/pull/14/commits,2,2
/yinlinchen/amplify-preview-actions/pulls,2,2
/yinlinchen/amplify-preview-actions/blob/master/demo.gif,2,1
/yinlinchen/amplify-preview-actions/tree/master,2,1
/yinlinchen/amplify-preview-actions/tree/master/.github/workflows,2,1
