url_path,views_total,views_unique
/yinlinchen/amplify-preview-actions,7,4
/yinlinchen/amplify-preview-actions/blob/master/entrypoint.sh,4,2
/yinlinchen/amplify-preview-actions/pulls,2,2
/yinlinchen/amplify-preview-actions/blob/master/action.yml,2,1
/yinlinchen/amplify-preview-actions/blob/master/demo.gif,2,1
/yinlinchen/amplify-preview-actions/blob/master/Dockerfile,2,1
/yinlinchen/amplify-preview-actions/blob/master/examples.md,2,1
/yinlinchen/amplify-preview-actions/issues,2,1
/yinlinchen/amplify-preview-actions/actions,1,1
/yinlinchen/amplify-preview-actions/pull/14,1,1
