url_path,views_total,views_unique
/yinlinchen/amplify-preview-actions,15,9
/yinlinchen/amplify-preview-actions/blob/master/action.yml,10,5
/yinlinchen/amplify-preview-actions/blob/master/entrypoint.sh,8,3
/yinlinchen/amplify-preview-actions/blob/master/Dockerfile,6,4
/yinlinchen/amplify-preview-actions/blob/master/demo.gif,3,3
/yinlinchen/amplify-preview-actions/blob/master/.github/workflows/close_inactivate_issues.yml,2,2
/yinlinchen/amplify-preview-actions/pulls,2,2
/yinlinchen/amplify-preview-actions/tree/master/.github,2,2
/yinlinchen/amplify-preview-actions/tree/master/.github/workflows,2,2
/yinlinchen/amplify-preview-actions/blob/master/examples.md,1,1
