url_path,views_total,views_unique
/yinlinchen/amplify-preview-actions,21,7
/yinlinchen/amplify-preview-actions/blob/master/action.yml,13,2
/yinlinchen/amplify-preview-actions/blob/master/entrypoint.sh,11,3
/yinlinchen/amplify-preview-actions/blob/master/Dockerfile,7,2
/yinlinchen/amplify-preview-actions/blob/master/examples.md,6,1
/yinlinchen/amplify-preview-actions/tree/master/.github,2,2
/yinlinchen/amplify-preview-actions/tree/master/.github/workflows,2,2
/yinlinchen/amplify-preview-actions/blob/master/demo.gif,2,1
/yinlinchen/amplify-preview-actions/pulls,2,1
/yinlinchen/amplify-preview-actions/tree/master,2,1
