url_path,views_total,views_unique
/yinlinchen/amplify-preview-actions,30,9
/yinlinchen/amplify-preview-actions/blob/master/action.yml,20,4
/yinlinchen/amplify-preview-actions/pull/16,14,2
/yinlinchen/amplify-preview-actions/blob/master/Dockerfile,11,2
/yinlinchen/amplify-preview-actions/blob/master/entrypoint.sh,11,2
/yinlinchen/amplify-preview-actions/blob/master/examples.md,9,3
/yinlinchen/amplify-preview-actions/blob/master/README.md,7,1
/yinlinchen/amplify-preview-actions/pulls,6,4
/yinlinchen/amplify-preview-actions/pull/16/files,6,2
/yinlinchen/amplify-preview-actions/blob/master/.gitignore,4,1
