url_path,views_total,views_unique
/yinlinchen/amplify-preview-actions,7,6
/yinlinchen/amplify-preview-actions/tree/master/.github,6,2
/yinlinchen/amplify-preview-actions/blob/master/examples.md,4,1
/yinlinchen/amplify-preview-actions/blob/master/action.yml,3,1
/yinlinchen/amplify-preview-actions/blob/master/Dockerfile,3,1
/yinlinchen/amplify-preview-actions/blob/master/demo.gif,2,1
/yinlinchen/amplify-preview-actions/tree/master/.github/ISSUE_TEMPLATE,2,1
/yinlinchen/amplify-preview-actions/pull/14,1,1
/yinlinchen/amplify-preview-actions/pull/14/files,1,1
/yinlinchen/amplify-preview-actions/pulls,1,1
