url_path,views_total,views_unique
/yinlinchen/amplify-preview-actions,21,8
/yinlinchen/amplify-preview-actions/blob/master/action.yml,15,3
/yinlinchen/amplify-preview-actions/blob/master/examples.md,8,2
/yinlinchen/amplify-preview-actions/blob/master/Dockerfile,8,1
/yinlinchen/amplify-preview-actions/blob/master/README.md,7,1
/yinlinchen/amplify-preview-actions/blob/master/entrypoint.sh,6,1
/yinlinchen/amplify-preview-actions/blob/master/.gitignore,4,1
/yinlinchen/amplify-preview-actions/tree/master/.github/ISSUE_TEMPLATE,4,1
/yinlinchen/amplify-preview-actions/pulls,2,2
/yinlinchen/amplify-preview-actions/blob/master/demo.gif,2,1
