url_path,views_total,views_unique
/yinlinchen/amplify-preview-actions,11,8
/yinlinchen/amplify-preview-actions/blob/master/entrypoint.sh,6,2
/yinlinchen/amplify-preview-actions/blob/master/examples.md,3,3
/yinlinchen/amplify-preview-actions/pull/14/commits,3,1
/yinlinchen/amplify-preview-actions/blob/master/action.yml,2,2
/yinlinchen/amplify-preview-actions/pulls,2,2
/yinlinchen/amplify-preview-actions/tree/master/.github,2,2
/yinlinchen/amplify-preview-actions/blob/master/demo.gif,1,1
/yinlinchen/amplify-preview-actions/blob/master/.github/workflows/close_inactivate_issues.yml,1,1
/yinlinchen/amplify-preview-actions/pull/14,1,1
