url_path,views_total,views_unique
/yinlinchen/amplify-preview-actions,13,9
/yinlinchen/amplify-preview-actions/blob/master/action.yml,8,4
/yinlinchen/amplify-preview-actions/blob/master/entrypoint.sh,7,3
/yinlinchen/amplify-preview-actions/blob/master/Dockerfile,5,4
/yinlinchen/amplify-preview-actions/blob/master/demo.gif,2,2
/yinlinchen/amplify-preview-actions/blob/master/.github/workflows/close_inactivate_issues.yml,1,1
/yinlinchen/amplify-preview-actions/issues/13,1,1
/yinlinchen/amplify-preview-actions/pull/14,1,1
/yinlinchen/amplify-preview-actions/pulls,1,1
/yinlinchen/amplify-preview-actions/stargazers,1,1
